#Frame      Mode1    Mode2    Mode3
    7646  123.990   15.476   28.849
    7647  123.388   13.542   26.620
    7648  121.530   13.059   27.552
    7649  123.365   17.852   14.258
    7650  124.150   10.783   23.702
    7651  129.813   14.280   18.471
    7652  125.086   17.943   23.305
    7653  128.726    9.817   22.660
    7654  121.310   -2.393   12.021
    7655  113.655    5.576   22.009
    7656  112.241    9.196   35.465
    7657  105.061    8.831   46.933
    7658  111.210    6.122   38.960
    7659  105.382   -2.230   38.129
    7660  117.782    4.840   36.588
    7661  110.868    5.751   39.186
    7662  118.800   -2.231   24.897
    7663  112.848  -11.121   24.922
    7664  118.381   -2.001   14.698
    7665  117.511   -3.863   30.442
    7666  114.783   -3.449   31.084
    7667  111.277   -3.381   26.186
    7668  116.208   -4.316   34.905
    7669  117.277    3.009   29.630
    7670  114.575    1.091   27.282
    7671  123.523   -0.411   23.743
    7672  115.077   -5.705   28.072
    7673  119.260   -3.687   29.482
    7674  118.770    4.458   44.138
    7675  116.549   -3.795   43.691
    7676  121.474   -4.998   37.379
    7677  117.068   -6.767   40.853
    7678  119.293   -3.338   41.658
    7679  115.252    4.764   45.516
    7680  112.886   12.742   32.938
    7681  126.050    0.805   27.935
    7682  130.230    4.266   28.078
    7683  125.267    7.177   34.879
    7684  121.881    7.657   34.857
    7685  126.059    0.902   38.860
    7686  139.499    5.631   26.839
    7687  141.668   -7.187   25.634
    7688  136.860   -0.462   16.634
    7689  134.400   -4.763   21.135
    7690  130.161   -9.695   23.032
    7691  130.308   -0.594   32.797
    7692  141.037   -1.024   25.781
    7693  147.441   -9.126   26.890
    7694  149.712   -9.657   23.772
    7695  139.546  -11.341   24.322
    7696  152.828  -13.737   21.134
    7697  146.602   -9.711   30.304
    7698  138.149  -13.393   32.914
    7699  138.639   -9.973   16.330
    7700  134.056   -3.575   29.530
    7701  129.198    1.086   33.002
    7702  130.695   -5.981   25.209
    7703  127.517   -6.309   26.975
    7704  128.670  -11.031   22.699
    7705  128.014  -10.599   18.847
    7706  139.192  -10.085   26.074
    7707  144.033  -12.115   27.710
    7708  141.906  -15.733   40.019
    7709  145.159  -12.909   38.438
    7710  139.391   -7.050   41.335
    7711  142.385   -4.127   36.426
    7712  123.531   -6.429   45.602
    7713  122.285   -6.392   40.070
    7714  127.911   -4.648   38.860
    7715  122.221   -8.214   32.712
    7716  121.367   -4.779   31.121
    7717  119.819    0.699   33.417
    7718  126.508    1.139   36.167
    7719  126.908   -1.443   22.708
    7720  130.083   -1.257   23.715
    7721  126.311    1.753   27.608
    7722  128.774   -0.564   28.863
    7723  116.753    6.385   27.037
    7724  116.607   -2.464   28.213
    7725  109.124   -3.874   30.465
    7726  113.980   -6.459   21.477
    7727  118.080    3.221   30.795
    7728  118.414   12.409   32.943
    7729  119.787   -5.108   33.683
    7730  128.512   -6.545   27.361
    7731  134.237    4.442   27.880
    7732  132.908    8.974   28.443
    7733  130.251    5.539   30.197
    7734  127.936    6.742   23.757
    7735  129.824   -7.821   28.286
    7736  142.333   -9.564   30.647
    7737  149.862   -7.470   25.181
    7738  140.405  -14.445   25.842
    7739  137.080  -14.473   21.856
    7740  148.368  -18.322   33.994
    7741  135.644  -13.965   35.938
    7742  136.833   -5.489   32.271
    7743  137.551  -13.017   31.771
    7744  133.543    1.933   28.463
    7745  132.956   -3.713   37.994
    7746  140.019   -6.076   43.317
    7747  139.839   -0.992   23.689
    7748  135.922    5.024   27.826
    7749  134.738    5.569   27.890
    7750  140.705   -3.199   25.895
    7751  146.330   -3.464   23.607
    7752  146.489   -1.657   31.055
    7753  142.824    0.028   26.587
    7754  146.420   -4.352   29.960
    7755  147.804   -6.302   28.457
    7756  142.989   -8.515   34.066
    7757  134.518   -5.051   38.050
    7758  135.324   -7.500   44.045
    7759  136.829   -8.731   35.752
    7760  127.303   -7.663   30.275
    7761  137.403   -9.884   39.904
    7762  133.653   -6.191   47.854
    7763  133.858    0.465   49.459
    7764  135.945   -2.807   48.210
    7765  140.743    1.418   42.331
    7766  136.349    0.755   43.636
    7767  138.751    1.686   45.967
    7768  128.812    5.169   54.906
    7769  131.328    6.788   50.789
    7770  126.164   13.377   47.740
    7771  128.220   -5.026   52.297
    7772  125.549   -5.919   44.293
    7773  134.290   -3.703   40.368
    7774  133.452   -1.093   45.932
    7775  126.747   12.760   44.257
    7776  120.261   12.978   45.490
    7777  121.948   11.631   36.734
    7778  116.802   -0.665   38.517
    7779  120.135    4.187   43.656
    7780  125.214    6.486   49.485
    7781  118.947    9.569   44.969
    7782  110.129   -1.583   49.639
    7783  106.775   -0.968   47.065
    7784  112.035    1.260   44.071
    7785  114.418    5.057   40.642
    7786  126.589    8.496   42.333
    7787  140.973    9.626   48.520
    7788  135.658    8.369   48.072
    7789  131.403   19.319   41.067
    7790  125.964   13.485   42.385
    7791  130.614   14.349   48.972
    7792  130.390   12.877   52.558
    7793  128.245    8.556   47.799
    7794  128.745   10.500   40.486
    7795  126.559   10.475   45.242
    7796  135.323   15.456   47.446
    7797  144.189   19.880   43.686
    7798  134.081   15.075   44.193
    7799  144.017    8.002   46.678
    7800  133.593   12.311   43.254
    7801  135.141   11.010   48.548
    7802  141.978    4.804   41.956
    7803  138.136   15.165   51.244
    7804  138.760   13.374   47.799
    7805  139.468   11.453   63.102
    7806  136.068    7.481   56.077
    7807  138.631    5.094   66.389
    7808  138.563   14.164   67.120
    7809  140.443    9.297   61.889
    7810  133.435   14.973   59.123
    7811  128.477   17.605   67.018
    7812  133.481   12.951   64.332
    7813  139.725   13.553   58.703
    7814  137.933   12.847   67.323
    7815  141.456   12.847   65.465
    7816  139.127   22.903   64.055
    7817  129.884   23.123   56.092
    7818  125.155   25.313   61.677
    7819  137.363   20.908   65.594
    7820  130.078   27.327   57.268
    7821  130.516   20.919   54.028
    7822  131.671   28.676   58.431
    7823  142.793   23.529   55.789
    7824  127.787   26.439   56.559
    7825  131.836   20.298   60.903
    7826  135.226   17.171   63.927
    7827  131.262   25.122   66.247
    7828  132.820   29.391   61.235
    7829  131.929   31.764   61.371
    7830  136.825   32.633   67.581
    7831  136.842   32.054   58.099
    7832  132.635   23.302   52.969
    7833  133.082   25.739   50.188
    7834  136.777   29.753   49.011
    7835  145.726   28.649   38.505
    7836  125.755   33.171   39.686
    7837  141.087   33.837   44.309
    7838  138.101   31.051   39.956
    7839  134.881   46.216   51.983
    7840  138.600   33.677   56.161
    7841  135.036   36.899   56.868
    7842  139.491   32.876   57.688
    7843  143.418   21.313   56.039
    7844  145.922   17.255   59.273
    7845  134.937   26.086   50.237
    7846  134.908   24.435   52.006
    7847  131.154   17.764   52.750
    7848  140.585   26.686   53.081
    7849  137.819   23.502   45.492
    7850  140.255   22.872   34.859
    7851  137.000   22.291   43.065
    7852  138.603   25.595   45.692
    7853  138.010   11.840   45.093
    7854  137.168   25.887   39.985
    7855  144.842   22.976   47.533
    7856  149.421   23.356   43.323
    7857  151.716   22.199   42.730
    7858  140.819   27.823   43.904
    7859  136.245   28.050   39.313
    7860  150.468   18.395   42.114
    7861  145.773   23.581   37.449
    7862  148.901   22.311   42.578
    7863  152.045   13.154   45.060
    7864  155.220   21.804   46.673
    7865  152.749   19.972   46.932
    7866  145.188   21.843   42.453
    7867  152.755   20.165   45.380
    7868  144.031   21.866   33.512
    7869  144.774   13.010   35.634
    7870  134.010   26.455   35.265
    7871  132.625   27.798   28.383
    7872  128.252   26.167   39.141
    7873  143.378   28.963   39.699
    7874  139.800   30.047   39.635
    7875  145.278   37.121   35.005
    7876  150.764   31.761   36.008
    7877  148.320   33.024   34.037
    7878  144.406   30.383   39.142
    7879  141.060   26.838   37.968
    7880  140.586   27.192   40.058
    7881  136.140   22.055   33.812
    7882  136.253   32.367   43.073
    7883  134.050   33.480   41.128
    7884  148.241   40.229   46.894
    7885  146.723   39.558   47.887
    7886  145.244   38.004   36.187
    7887  148.492   33.034   30.680
    7888  139.454   40.748   14.841
    7889  138.927   33.743   22.705
    7890  141.081   24.131   24.363
    7891  121.535   17.765    9.511
    7892  127.998   24.796    7.198
    7893  131.763   22.959   17.062
    7894  133.981   31.640   18.196
    7895  132.255   36.946   23.593
    7896  133.589   33.960   21.567
    7897  132.461   25.359   22.836
    7898  144.021   15.943   20.468
    7899  140.361   24.105    9.620
    7900  138.863   26.607   20.301
    7901  135.426   33.669   28.525
    7902  138.046   27.016   33.815
    7903  135.856   16.089   33.637
    7904  144.571   22.213   34.479
    7905  136.099   28.441   43.842
    7906  132.578   17.769   40.728
    7907  134.432   23.284   31.368
    7908  130.774   26.781   48.036
    7909  133.648   25.545   39.280
    7910  124.479   24.459   39.945
    7911  128.885   32.423   42.676
    7912  131.082   27.800   45.233
    7913  142.782   29.644   44.914
    7914  133.637   33.391   37.477
    7915  136.158   35.664   44.506
    7916  135.433   32.057   35.359
    7917  137.795   30.815   25.580
    7918  127.415   14.875   17.406
    7919  131.443   12.728   19.216
    7920  127.405   14.067   21.062
    7921  133.906    8.715   22.672
    7922  130.430   10.032   20.084
    7923  130.899   13.402    9.773
    7924  122.723   20.274   19.641
    7925  122.764   17.693   26.289
    7926  112.431   22.175   26.271
    7927  106.834   31.374   29.504
    7928  106.866   24.381   32.719
    7929  107.852   22.540   38.796
    7930  113.734   25.150   35.436
    7931  115.853   25.728   24.359
    7932  124.888   31.110   25.317
    7933  121.996   26.683   21.383
    7934  123.040   21.212   19.089
    7935  125.904   23.830   23.031
    7936  131.152   19.712   10.574
    7937  127.415   19.927    4.107
    7938  127.764   11.395    2.120
    7939  122.954   11.057    8.625
    7940  127.207   12.183   -0.248
    7941  120.927   17.578   13.429
    7942  120.863   19.724   15.058
    7943  125.288   14.074   19.869
    7944  127.848   19.464   20.239
    7945  125.274   24.021   18.468
    7946  119.952   22.205   22.406
    7947  111.219   26.928   37.652
    7948  105.729   26.043   36.550
    7949  111.034   24.436   48.017
    7950  124.164   27.543   55.070
    7951  126.373   17.592   44.736
    7952  134.929   27.573   45.891
    7953  127.416   17.736   43.914
    7954  118.884   20.354   46.320
    7955  119.023   26.945   49.127
    7956  130.686   22.323   36.420
    7957  124.870   41.673   42.952
    7958  126.594   41.970   44.645
    7959  135.991   35.381   41.023
    7960  124.667   35.079   41.844
    7961  117.639   45.662   54.395
    7962  108.406   43.543   49.003
    7963  112.231   47.729   54.260
    7964  115.008   41.619   59.997
    7965  111.926   45.291   51.497
    7966  120.203   41.768   49.561
    7967  118.025   40.733   46.732
    7968  118.398   39.327   42.435
    7969  108.470   45.388   50.273
    7970  104.661   48.048   48.462
    7971  103.804   38.594   39.291
    7972  105.917   38.323   41.586
    7973  116.677   27.172   37.812
    7974  106.839   30.642   43.854
    7975  103.816   31.387   59.535
    7976   97.414   36.437   61.878
    7977  103.472   37.340   62.122
    7978  105.912   37.118   65.758
    7979  103.552   41.067   52.490
    7980  106.866   54.259   51.781
    7981  108.998   55.535   44.007
    7982  112.194   46.816   33.920
    7983  114.608   52.304   34.289
    7984  112.266   55.961   38.285
    7985  117.890   55.253   48.860
    7986  119.249   58.003   42.601
    7987  119.356   57.632   38.479
    7988  119.914   61.278   49.296
    7989  108.255   42.696   44.795
    7990  104.239   53.834   38.861
    7991  108.838   47.019   39.031
    7992   93.469   55.798   40.162
    7993   85.067   53.535   41.065
    7994   85.577   49.940   41.417
    7995   84.006   49.213   40.936
    7996   82.373   47.526   51.781
    7997   90.867   43.979   40.024
    7998   89.825   42.248   40.909
    7999   81.102   49.451   33.402
    8000   72.814   50.911   28.430
    8001   72.014   48.978   42.489
    8002   77.703   43.268   37.806
    8003   74.876   40.543   36.010
    8004   69.557   38.360   31.453
    8005   73.668   40.685   45.052
    8006   68.039   41.061   42.836
    8007   70.398   36.475   51.196
    8008   66.104   46.651   49.236
    8009   61.283   44.033   57.999
    8010   64.888   48.039   57.390
    8011   66.649   41.829   51.863
    8012   60.341   44.954   56.515
    8013   72.625   34.248   58.316
    8014   73.234   36.397   58.451
    8015   74.982   46.467   63.649
    8016   78.482   45.116   55.966
    8017   85.518   36.182   54.518
    8018   84.645   33.003   57.441
    8019   91.598   34.704   58.783
    8020   83.723   36.091   47.548
    8021   88.403   34.283   40.492
    8022   82.007   36.735   44.664
    8023   89.561   34.400   45.439
    8024   84.494   37.410   44.479
    8025   94.092   29.335   36.111
    8026   93.040   33.302   46.578
    8027   99.603   40.553   39.666
    8028   74.896   36.787   53.017
    8029   79.515   35.598   62.282
    8030   81.868   39.856   55.816
    8031   74.494   48.365   61.331
    8032   81.466   47.187   56.066
    8033   79.486   48.646   49.968
    8034   92.781   48.253   51.571
    8035   80.475   44.308   47.027
    8036   84.385   43.533   54.141
    8037   78.637   51.179   52.810
    8038   85.875   47.019   50.947
    8039   91.160   45.510   39.049
